date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;cam;Temp-avg;Temp-stddev;Temp-median;Temp-min;Temp-max
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST054;C4;LC_LT_HW_LL;MES5;IR1;109;21,70641327;0,041569665;21,71252441;21,62960815;21,80227661
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST055;C5;LC_LT_HW_LL;ht1-4;IR1;109;21,72383499;0,043449271;21,72631836;21,61578369;21,83676147
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST056;D1;LC_LT_HW_LL;MES5;IR1;109;21,41913605;0,057668574;21,44277954;21,3180542;21,49124146
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST057;D2;LC_LT_HW_LL;ht1-2;IR1;109;21,76203537;0,06007164;21,76776123;21,62268066;21,87814331
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST058;D3;LC_LT_HW_LL;ht1-2;IR1;109;21,62785912;0,043578628;21,61578369;21,54660034;21,71252441
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST059;D4;LC_LT_HW_LL;ht1-5;IR1;109;21,70659447;0,016481334;21,70561218;21,67797852;21,73324585
2018-07-31;16:12:27;84;6;ES02_03_HW_LL;R02_1;ESTST060;D5;LC_LT_HW_LL;MES5;IR1;109;21,73385429;0,046318982;21,7159729;21,65032959;21,81607056
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST061;A1;LC_LT_HW_LL;ht1-4;IR1;109;21,62764931;0,046696067;21,62268066;21,53277588;21,74014282
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST062;A2;LC_LT_HW_LL;MES5;IR1;109;21,77944374;0,042173624;21,78845215;21,68487549;21,88504028
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST063;A3;LC_LT_HW_LL;ht1-5;IR1;109;21,84503746;0,015360287;21,85400391;21,81607056;21,85745239
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST064;A4;LC_LT_HW_LL;ht1-5;IR1;109;21,73092079;0,037968051;21,72631836;21,66415405;21,78155518
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST065;A5;LC_LT_HW_LL;ht1-2;IR1;109;21,81818771;0,062287252;21,83331299;21,68487549;21,89883423
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST066;B1;LC_LT_HW_LL;ht1-2;IR1;109;21,64415169;0,051381104;21,65032959;21,48431396;21,71942139
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST067;B2;LC_LT_HW_LL;MES5;IR1;109;21,6714325;0,052628804;21,67451477;21,53277588;21,76776123
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST068;B3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST069;B4;LC_LT_HW_LL;MES7;IR1;109;21,75090981;0,079003938;21,74014282;21,62268066;21,91262817
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST070;B5;LC_LT_HW_LL;Col-0;IR1;109;21,68901634;0,050662965;21,67797852;21,60192871;21,78845215
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST071;C1;LC_LT_HW_LL;MES7;IR1;109;21,62828064;0,045320362;21,62960815;21,47741699;21,70559692
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST072;C2;LC_LT_HW_LL;ht1-5;IR1;109;21,70263672;0,025544148;21,71942139;21,67105103;21,72631836
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST073;C3;LC_LT_HW_LL;empty;IR1;109;;;;;
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST074;C4;LC_LT_HW_LL;MES5;IR1;109;21,73618317;0,039257243;21,74014282;21,66415405;21,80917358
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST075;C5;LC_LT_HW_LL;Col-0;IR1;109;21,85862732;0,064320743;21,87814331;21,66415405;21,94018555
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST076;D1;LC_LT_HW_LL;ht1-4;IR1;109;21,48064995;0,049593516;21,49472046;21,39428711;21,54660034
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST077;D2;LC_LT_HW_LL;ht1-2;IR1;109;21,57600212;0,043500483;21,58120728;21,50509644;21,67105103
2018-07-31;16:16:19;84;6;ES02_04_HW_LL;R02_1;ESTST078;D3;LC_LT_HW_LL;Col-0;IR1;109;21,65993881;0,032043893;21,66415405;21,59503174;21,76086426
